MJD,Aether_x,Aether_y,Aether_z,Aether_vx,Aether_vy,Aether_vz,Caelus_x,Caelus_y,Caelus_z,Caelus_vx,Caelus_vy,Caelus_vz,Ventus_x,Ventus_y,Ventus_z,Ventus_vx,Ventus_vy,Ventus_vz,Glacia_x,Glacia_y,Glacia_z,Glacia_vx,Glacia_vy,Glacia_vz
61825.0,-10283149.503071,46945474.994442,0.000000,-52.704178,-10.465487,0.000000,7631670.636573,-132463280.102438,0.000000,31.981480,2.576873,0.000000,-185127901.193600,137150596.669153,0.000000,-16.113273,-19.539884,0.000000,272663555.316330,-317840578.032633,0.000000,14.369678,10.963331,0.000000
61830.0,-31014077.530690,37252806.519496,0.000000,-41.464798,-33.441612,0.000000,21379430.177736,-130613904.595214,0.000000,31.605825,5.981328,0.000000,-191890145.546928,128566968.044543,0.000000,-15.189055,-20.191302,0.000000,278822682.909073,-313048503.191400,0.000000,14.144082,11.221410,0.000000
61835.0,-44808972.654666,19199582.267581,0.000000,-21.249438,-48.513956,0.000000,34887471.363020,-127301264.302160,0.000000,30.871729,9.345119,0.000000,-198247675.595617,119712143.939239,0.000000,-14.240050,-20.795279,0.000000,284883427.761338,-308145966.822157,0.000000,13.914219,11.474718,0.000000
61840.0,-48729256.475670,-3094850.859254,0.000000,3.419774,-52.766189,0.000000,48001275.830472,-122550919.762103,0.000000,29.781313,12.631131,0.000000,-204190371.754930,110606786.100900,0.000000,-13.268982,-21.351072,0.000000,290843968.781356,-303135042.226172,0.000000,13.680193,11.723199,0.000000
61845.0,-41957008.147823,-24708692.603489,0.000000,27.378767,-45.411897,0.000000,60568039.188365,-116404581.266592,0.000000,28.340429,15.801764,0.000000,-209709290.647552,101271838.990771,0.000000,-12.278570,-21.858113,0.000000,296702529.662701,-298017825.760735,0.000000,13.442106,11.966801,0.000000
61850.0,-25909918.025834,-40846475.777973,0.000000,45.560736,-27.821213,0.000000,72438332.079905,-108920246.621443,0.000000,26.558888,18.819276,0.000000,-214796658.656174,91728453.785932,0.000000,-11.271508,-22.316011,0.000000,302457378.870189,-292796435.880594,0.000000,13.200063,12.205475,0.000000
61855.0,-4038309.801175,-47763204.777507,0.000000,53.761936,-3.466419,0.000000,83467854.986362,-100172175.084120,0.000000,24.450660,21.646199,0.000000,-219445860.098491,81997915.082291,0.000000,-10.250461,-22.724540,0.000000,308106829.608041,-287473012.196629,0.000000,12.954168,12.439172,0.000000
61860.0,18742543.900481,-43621984.855271,0.000000,49.571796,22.378004,0.000000,93519273.276848,-90250669.707258,0.000000,22.034043,24.245810,0.000000,-223651420.467322,72101570.678296,0.000000,-9.218047,-23.083632,0.000000,313649239.771172,-282049714.551873,0.000000,12.704522,12.667847,0.000000
61865.0,37041329.469459,-29111557.396433,0.000000,33.339211,43.499640,0.000000,102464112.202861,-79261640.290240,0.000000,19.331770,26.582672,0.000000,-227408985.198384,62060764.756034,0.000000,-8.176830,-23.393369,0.000000,319083011.880531,-276528722.114918,0.000000,12.451231,12.891456,0.000000
61870.0,46318022.626651,-7532351.148820,0.000000,8.660324,54.333240,0.000000,110184684.151614,-67325920.652765,0.000000,16.371046,28.623233,0.000000,-230715294.439516,51896774.714222,0.000000,-7.129312,-23.653978,0.000000,324406593.003325,-270912232.490766,0.000000,12.194396,13.109957,0.000000
61875.0,44197332.300568,15895716.797769,0.000000,-18.259603,51.849088,0.000000,116576012.843735,-54578317.277394,0.000000,13.183498,30.336468,0.000000,-233568154.298526,41630751.847346,0.000000,-6.077926,-23.865814,0.000000,329618474.659001,-265202460.849107,0.000000,11.934121,13.323310,0.000000
61880.0,31226705.736039,35431720.020096,0.000000,-40.477289,36.752544,0.000000,121547711.730596,-41166371.738970,0.000000,9.805008,31.694558,0.000000,-235966405.043176,31283666.008055,0.000000,-5.025026,-24.029359,0.000000,334717192.711805,-259401639.070009,0.000000,11.670508,13.531479,0.000000
61885.0,10697328.778471,46422326.426202,0.000000,-52.575908,13.194404,0.000000,125025767.161369,-27248826.856619,0.000000,6.275437,32.673580,0.000000,-237909886.716803,20876254.336312,0.000000,-3.972885,-24.145208,0.000000,339701327.250719,-253512014.906968,0.000000,11.403659,13.734427,0.000000
61890.0,-12377686.128928,46480553.350942,0.000000,-52.136780,-12.804854,0.000000,126954171.575891,-12993796.125806,0.000000,2.638205,33.254184,0.000000,-239399402.617778,10428974.089536,0.000000,-2.923690,-24.214061,0.000000,344569502.457586,-247535851.167232,0.000000,11.133676,13.932120,0.000000
61895.0,-32639809.076169,35880923.780916,0.000000,-39.911032,-35.226804,0.000000,127296348.697338,1423352.521299,0.000000,-1.060252,33.422235,0.000000,-240436681.071120,-38040.436796,0.000000,-1.879535,-24.236710,0.000000,349320386.464167,-241475424.909314,0.000000,10.860661,14.124526,0.000000
61900.0,-45614640.335679,17243661.358371,0.000000,-19.078386,-49.388960,0.000000,126036312.081668,15822374.672209,0.000000,-4.771171,33.169381,0.000000,-241024335.897125,-10505016.948440,0.000000,-0.842425,-24.214038,0.000000,353952691.198896,-235333026.657555,0.000000,10.584714,14.311615,0.000000
61905.0,-48546152.859387,-5199228.334079,0.000000,5.745518,-52.567885,0.000000,123179500.956945,30020751.505566,0.000000,-8.444266,32.493511,0.000000,-241165825.955619,-20952580.236907,0.000000,0.185732,-24.147000,0.000000,358465172.224047,-229110959.633609,0.000000,10.305938,14.493358,0.000000
61910.0,-40823168.428059,-26498511.280219,0.000000,29.375678,-44.176608,0.000000,118753243.395520,43836464.862818,0.000000,-12.028645,31.399095,0.000000,-240865414.116160,-31361783.424521,0.000000,1.203123,-24.036621,0.000000,362856628.564025,-222811539.004669,0.000000,10.024432,14.669729,0.000000
61915.0,-24064904.545073,-41917423.070982,0.000000,46.790980,-25.783752,0.000000,112806806.580553,57090881.839886,0.000000,-15.473801,29.897351,0.000000,-240128125.974955,-41714135.510595,0.000000,2.208029,-23.883986,0.000000,367125902.525472,-216437091.148265,0.000000,9.740296,14.840702,0.000000
61920.0,-1887170.888804,-47853397.359860,0.000000,53.911845,-1.047020,0.000000,105411007.007896,69611675.265252,0.000000,-18.730651,28.006237,0.000000,-238959708.609070,-51991625.379867,0.000000,3.198829,-23.690230,0.000000,371271879.509822,-209989952.933430,0.000000,9.453629,15.006255,0.000000
61925.0,20702765.281347,-42682957.554666,0.000000,48.544775,24.625032,0.000000,96657369.310702,81235699.490708,0.000000,-21.752580,25.750252,0.000000,-237366589.628181,-62176742.450683,0.000000,4.173994,-23.456534,0.000000,375293487.818993,-203472471.018014,0.000000,9.164531,15.166364,0.000000
61930.0,38333362.956620,-27343408.758771,0.000000,31.331473,45.003398,0.000000,86656840.087241,91811738.007818,0.000000,-24.496448,23.160044,0.000000,-235355836.754250,-72252494.152672,0.000000,5.132088,-23.184114,0.000000,379189698.454788,-196887001.161919,0.000000,8.873101,15.321010,0.000000
61935.0,46614054.570904,-5354420.209051,0.000000,6.157024,54.680366,0.000000,75538081.475295,101203041.028496,0.000000,-26.923525,20.271829,0.000000,-232935118.130402,-82202420.432270,0.000000,6.071767,-22.874219,0.000000,382959524.912644,-190235907.556001,0.000000,8.579435,15.470175,0.000000
61940.0,43420732.387170,17949297.398360,0.000000,-20.611760,50.940510,0.000000,63445386.927311,109289577.455871,0.000000,-29.000298,17.126657,0.000000,-230112663.532313,-92010605.489754,0.000000,6.991774,-22.528118,0.000000,386602022.970280,-183521562.166397,0.000000,8.283633,15.613840,0.000000
61945.0,29577287.997901,36862108.276470,0.000000,-42.081974,34.844661,0.000000,50536277.374121,115969936.317982,0.000000,-30.699137,13.769527,0.000000,-226897226.628875,-101661686.953833,0.000000,7.890941,-22.147103,0.000000,390116290.471820,-176746344.093981,0.000000,7.985792,15.751990,0.000000
61950.0,8586658.708481,46901581.086539,0.000000,-53.071664,10.795342,0.000000,36978848.543953,121162827.027515,0.000000,-31.998782,10.248421,0.000000,-223298048.413888,-111140862.699651,0.000000,8.768180,-21.732477,0.000000,393501467.107921,-169912638.948686,0.000000,7.686007,15.884611,0.000000
61955.0,-14447501.354308,45922790.964896,0.000000,-51.466850,-15.112610,0.000000,22948948.732391,124808144.714177,0.000000,-32.884634,6.613265,0.000000,-219324821.907295,-120433895.513668,0.000000,9.622485,-21.285550,0.000000,396756734.192419,-163022838.238394,0.000000,7.384374,16.011690,0.000000
61960.0,-34201966.765722,34439152.315258,0.000000,-38.282664,-36.939933,0.000000,8627270.283475,126867585.082548,0.000000,-33.348866,2.914888,0.000000,-214987658.202977,-129527115.804656,0.000000,10.452926,-20.807638,0.000000,399881314.436001,-156079338.772079,0.000000,7.080991,16.133215,0.000000
61965.0,-46332871.783125,15254686.331262,0.000000,-16.872814,-50.168515,0.000000,-5803562.645959,127324811.435037,0.000000,-33.390334,-0.796002,0.000000,-210297053.920541,-138407422.554239,0.000000,11.258647,-20.300058,0.000000,402874471.717370,-149084542.076912,0.000000,6.775951,16.249175,0.000000
61970.0,-48270328.272115,-7293675.325613,0.000000,8.060942,-52.269107,0.000000,-20161832.481183,126185193.401373,0.000000,-33.014323,-4.469775,0.000000,-205263860.100703,-147062282.693437,0.000000,12.038863,-19.764122,0.000000,405735510.852365,-142040853.828986,0.000000,6.469348,16.359563,0.000000
61975.0,-39610614.319186,-28237234.900942,0.000000,31.318795,-42.854288,0.000000,-34269423.891349,123475151.472876,0.000000,-32.232148,-8.058738,0.000000,-199899252.567919,-155479729.083641,0.000000,12.792856,-19.201137,0.000000,408463777.361476,-134950683.297354,0.000000,6.161278,16.464370,0.000000
61980.0,-22172519.001726,-42905852.134968,0.000000,47.931863,-23.690743,0.000000,-47954319.218516,119241152.889174,0.000000,-31.060629,-11.517888,0.000000,-194214703.769682,-163648357.271782,0.000000,13.519969,-18.612401,0.000000,411058657.236171,-127816442.801032,0.000000,5.851833,16.563590,0.000000
61985.0,267785.243526,-47846746.140357,0.000000,53.952907,1.381035,0.000000,-61052849.246662,113548412.346660,0.000000,-29.521488,-14.805526,0.000000,-188221956.089326,-171557321.180229,0.000000,14.219608,-17.999201,0.000000,413519576.704430,-120640547.178635,0.000000,5.541107,16.657217,0.000000
61990.0,22619879.516526,-41655060.353579,0.000000,47.414035,26.826241,0.000000,-73411668.583169,106479355.311089,0.000000,-27.640686,-17.883741,0.000000,-181932996.618253,-179196327.882438,0.000000,14.891234,-17.362811,0.000000,415846001.995887,-113425413.270293,0.000000,5.229190,16.745248,0.000000
61995.0,39543775.465912,-25517040.929776,0.000000,29.253767,46.413658,0.000000,-84889438.299331,98131902.638007,0.000000,-25.447732,-20.718752,0.000000,-175360033.363938,-186555631.605698,0.000000,15.534364,-16.704489,0.000000,418037439.106913,-106173459.411512,0.000000,4.916176,16.827679,0.000000
62000.0,46809780.510428,-3164967.661239,0.000000,3.639686,54.909921,0.000000,-95358210.745012,88617633.178895,0.000000,-22.975001,-23.281136,0.000000,-168515472.862022,-193626027.092624,0.000000,16.148561,-16.025478,0.000000,420093433.566024,-98887104.938613,0.000000,4.602156,16.904510,0.000000
62005.0,42551078.055436,19964411.980410,0.000000,-22.917298,49.923776,0.000000,-104704522.050226,78059876.669032,0.000000,-20.257065,-25.545923,0.000000,-161411899.153882,-200398842.443492,0.000000,16.733438,-15.327006,0.000000,422013570.199909,-91568769.705391,0.000000,4.287220,16.975738,0.000000
62010.0,27865589.567680,38214878.856284,0.000000,-43.594726,32.867551,0.000000,-112830206.411434,66591783.110950,0.000000,-17.330076,-27.492611,0.000000,-154062054.085391,-206865931.552088,0.000000,17.288652,-14.610279,0.000000,423797472.900414,-84220873.610650,0.000000,3.971459,17.041366,0.000000
62015.0,6458379.415098,47284662.553518,0.000000,-53.457419,8.380561,0.000000,-119652952.698157,54354407.734971,0.000000,-14.231194,-29.105086,0.000000,-146478818.877879,-213019666.238692,0.000000,17.813901,-13.876488,0.000000,425444804.392769,-76845836.136226,0.000000,3.654961,17.101393,0.000000
62020.0,-16488535.230603,45273538.182386,0.000000,-50.696229,-17.384394,0.000000,-125106628.244737,41494843.026616,0.000000,-10.998080,-30.371485,0.000000,-138675196.918586,-218852928.175000,0.000000,18.308920,-13.126802,0.000000,426955266.005325,-69446075.895163,0.000000,3.337816,17.155823,0.000000
62025.0,-35697636.313857,32930429.775772,0.000000,-36.583017,-38.578083,0.000000,-129141397.081405,28164421.756282,0.000000,-7.668452,-31.284005,0.000000,-130664297.714919,-224359100.687439,0.000000,18.773483,-12.362375,0.000000,428328597.441096,-62024010.189645,0.000000,3.020114,17.204660,0.000000
62030.0,-46962368.620545,13236495.633206,0.000000,-14.636767,-50.851382,0.000000,-131723660.562108,14517007.815645,0.000000,-4.279706,-31.838692,0.000000,-122459321.954686,-229532060.517337,0.000000,19.207393,-11.584338,0.000000,429564576.551314,-54582054.578337,0.000000,2.701941,17.247907,0.000000
62035.0,-47902278.297765,-9374186.737005,0.000000,10.361878,-51.870324,0.000000,-132835847.661893,707385.231791,0.000000,-0.868601,-32.035202,0.000000,-114073547.612823,-234366169.608876,0.000000,19.610488,-10.793806,0.000000,430663019.111260,-47122622.452758,0.000000,2.383385,17.285571,0.000000
62040.0,-38321569.682327,-29921429.394389,0.000000,33.204385,-41.447107,0.000000,-132476080.452583,-13110249.835315,0.000000,2.529008,-31.876560,0.000000,-105520317.044182,-238856266.988681,0.000000,19.982633,-9.991872,0.000000,431623778.598575,-39648124.622314,0.000000,2.064534,17.317657,0.000000
62045.0,-20236384.102776,-43809618.555778,0.000000,48.980768,-21.545948,0.000000,-130657737.715942,-26783693.919947,0.000000,5.878375,-31.368927,0.000000,-96813025.001302,-242997660.794212,0.000000,20.323720,-9.179615,0.000000,432446745.974254,-32160968.907628,0.000000,1.745473,17.344173,0.000000
62050.0,2422196.007695,-47743002.857777,0.000000,53.884448,3.812851,0.000000,-127408936.581426,-40164041.356518,0.000000,9.146038,-30.521374,0.000000,-87965107.515952,-246786120.501967,0.000000,20.633665,-8.358093,0.000000,433131849.466511,-24663559.741793,0.000000,1.426289,17.365128,0.000000
62055.0,24489780.687216,-40540222.944118,0.000000,46.181504,28.976674,0.000000,-122771948.704005,-53106895.830859,0.000000,12.299949,-29.345674,0.000000,-78990031.583351,-250217869.400690,0.000000,20.912408,-7.528349,0.000000,433679054.357694,-17158297.779173,0.000000,1.107068,17.380530,0.000000
62060.0,40669859.901639,-23636258.764540,0.000000,27.110537,47.726970,0.000000,-116802564.007383,-65473496.386736,0.000000,15.309587,-27.856113,0.000000,-69901285.588393,-253289577.349467,0.000000,21.159911,-6.691407,0.000000,434088362.774406,-9647579.511394,0.000000,0.787894,17.390391,0.000000
62065.0,46904754.087736,-968703.052237,0.000000,1.114045,55.021324,0.000000,-109569411.549669,-77131766.952747,0.000000,18.146047,-26.069329,0.000000,-60712370.413779,-255998353.855578,0.000000,21.376153,-5.848277,0.000000,434359813.480981,-2133796.890147,0.000000,0.468852,17.394719,0.000000
62070.0,41590334.129633,21936789.521109,0.000000,-25.171114,48.801421,0.000000,-101153243.727549,-87957298.808164,0.000000,20.782120,-24.004158,0.000000,-51436791.170776,-258341741.502456,0.000000,21.561134,-4.999956,0.000000,434493481.676445,5380663.043562,0.000000,0.150026,17.393528,0.000000
62075.0,26095341.868648,39487357.812551,0.000000,-45.012647,30.825821,0.000000,-91646186.898027,-97834275.140794,0.000000,23.192371,-21.681522,0.000000,-42088049.494154,-260317709.753834,0.000000,21.714872,-4.147424,0.000000,434489478.795092,12893418.524076,0.000000,-0.168501,17.386830,0.000000
62080.0,4316890.391329,47571044.333648,0.000000,-53.732963,5.955136,0.000000,-81150958.619543,-106656346.039694,0.000000,25.353216,-19.124312,0.000000,-32679636.343863,-261924649.156281,0.000000,21.837398,-3.291650,0.000000,434347952.310769,20402093.420037,0.000000,-0.486644,17.374639,0.000000
62085.0,-18496804.834765,44534317.391950,0.000000,-49.826931,-19.615955,0.000000,-69780049.139030,-114327460.974186,0.000000,27.243010,-16.357304,0.000000,-23225025.256984,-263161365.958726,0.000000,21.928760,-2.433589,0.000000,434069085.544984,27904317.587985,0.000000,-0.804321,17.356968,0.000000
62090.0,-37124038.147804,31357807.324338,0.000000,-34.815512,-40.138488,0.000000,-57654862.513754,-120762664.090038,0.000000,28.842148,-13.407073,0.000000,-13737665.994528,-264027077.164255,0.000000,21.989021,-1.574188,0.000000,433653097.478906,35397727.220962,0.000000,-1.121451,17.333834,0.000000
62095.0,-47501994.802453,11192974.096306,0.000000,-12.374327,-51.436478,0.000000,-44904810.891899,-125888855.546644,0.000000,30.133182,-10.301921,0.000000,-4230978.528677,-264521406.026384,0.000000,22.018257,-0.714382,0.000000,433100242.569340,42879965.192488,0.000000,-1.437951,17.305250,0.000000
62100.0,-47442664.759142,-11436779.362514,0.000000,12.644172,-51.372162,0.000000,-31666354.023689,-129645519.661970,0.000000,31.100957,-7.071793,0.000000,5281652.682962,-264644377.999162,0.000000,22.016555,0.144903,0.000000,432410810.568723,50348681.396252,0.000000,-1.753739,17.271236,0.000000
62105.0,-36958406.091553,-31547750.489457,0.000000,35.028787,-39.957389,0.000000,-18081975.083826,-131985417.859609,0.000000,31.732770,-3.748195,0.000000,14786884.188558,-264396417.147785,0.000000,21.984017,1.002747,0.000000,431585126.349214,57801533.081908,0.000000,-2.068734,17.231807,0.000000
62110.0,-18260224.134504,-44626730.872613,0.000000,49.935227,-19.353263,0.000000,-4299083.415380,-132875241.363759,0.000000,32.018549,-0.364093,0.000000,24271418.850328,-263778343.023924,0.000000,21.920756,1.858239,0.000000,430623549.730892,65236185.187277,0.000000,-2.382857,17.186981,0.000000
62115.0,4571676.305607,-47542116.002302,0.000000,53.706017,6.243476,0.000000,9531165.074432,-132296215.313123,0.000000,31.951055,3.046214,0.000000,33722011.020630,-262791368.007580,0.000000,21.826897,2.710471,0.000000,429526475.314102,72650310.667360,0.000000,-2.696026,17.136779,0.000000
62120.0,26308444.941236,-39340571.709246,0.000000,44.849361,31.071444,0.000000,23255138.344711,-130244642.532006,0.000000,31.526102,6.447251,0.000000,43125471.635948,-261437095.115043,0.000000,21.702578,3.558542,0.000000,428294332.315964,80041590.820471,0.000000,-3.008161,17.081219,0.000000
62125.0,41709090.381349,-21705000.598703,0.000000,24.906409,48.940104,0.000000,36718096.407399,-126732371.700391,0.000000,30.742787,9.802559,0.000000,52468673.278143,-259717516.270370,0.000000,21.547946,4.401553,0.000000,426927584.411053,87407715.611860,0.000000,-3.319183,17.020323,0.000000
62130.0,46898758.634460,1229646.780409,0.000000,-1.414137,55.014291,0.000000,49765661.810393,-121787171.231603,0.000000,29.603731,13.074938,0.000000,61738555.251805,-257635011.035653,0.000000,21.363163,5.238608,0.000000,425426729.576232,94746383.995156,0.000000,-3.629013,16.954110,0.000000
62135.0,40540666.259242,23862265.329853,0.000000,-27.368260,47.576232,0.000000,62245393.655174,-115452986.962125,0.000000,28.115318,16.226747,0.000000,70922128.726041,-255192345.793311,0.000000,21.148400,6.068811,0.000000,423792299.939644,102055304.231975,0.000000,-3.937572,16.882603,0.000000
62140.0,24270387.155847,40677057.501082,0.000000,-46.333087,28.724190,0.000000,74008462.124555,-107790058.991175,0.000000,26.287917,19.220255,0.000000,80006481.988667,-252392673.371514,0.000000,20.903842,6.891270,0.000000,422024861.633819,109332194.210037,0.000000,-4.244781,16.805825,0.000000
62145.0,2166594.816752,47760402.039216,0.000000,-53.898322,3.524109,0.000000,84911415.269452,-98874870.926796,0.000000,24.136087,22.018067,0.000000,88978785.860438,-249239533.101797,0.000000,20.629686,7.705087,0.000000,420125014.652877,116574781.760117,0.000000,-4.550562,16.723800,0.000000
62150.0,-20468411.017225,43706818.390354,0.000000,-48.861135,-21.803162,0.000000,94818023.669449,-88799903.684719,0.000000,21.678729,24.583603,0.000000,97826299.316726,-245736851.295754,0.000000,20.326145,8.509368,0.000000,418093392.713762,123780804.972171,0.000000,-4.854837,16.636550,0.000000
62155.0,-38478531.116110,29724443.594699,0.000000,-32.983656,-41.618533,0.000000,103601181.677397,-77673166.151791,0.000000,18.939192,26.881649,0.000000,106536375.363900,-241888942.125494,0.000000,19.993441,9.303212,0.000000,415930663.121476,130948012.510954,0.000000,-5.157529,16.544102,0.000000
62160.0,-47950777.898736,9128046.631363,0.000000,-10.089603,-51.922880,0.000000,111144836.518536,-65617476.772586,0.000000,15.945295,28.878963,0.000000,115096467.217522,-237700508.890269,0.000000,19.631814,10.085717,0.000000,413637526.638232,138074163.931483,0.000000,-5.458560,16.446480,0.000000
62165.0,-46892314.985852,-13477498.201688,0.000000,14.903693,-50.775406,0.000000,117345908.884640,-52769473.720321,0.000000,12.729262,30.544918,0.000000,123494134.829467,-233176645.649223,0.000000,19.241521,10.855977,0.000000,411214717.356448,145157029.994628,0.000000,-5.757853,16.343711,0.000000
62170.0,-35523639.837914,-33112949.887925,0.000000,36.788418,-38.387615,0.000000,122116161.301312,-39278336.975853,0.000000,9.327542,31.852191,0.000000,131717051.810967,-228322839.197699,0.000000,18.822830,11.613080,0.000000,408663002.575524,152194392.983191,0.000000,-6.055332,16.235822,0.000000
62175.0,-16247859.057863,-45355355.763651,0.000000,50.792921,-17.116708,0.000000,125383964.011528,-25304213.452230,0.000000,5.780513,32.777448,0.000000,139753012.798626,-223144971.361806,0.000000,18.376033,12.356108,0.000000,405983182.682272,159184047.018759,0.000000,-6.350920,16.122841,0.000000
62180.0,6711827.417380,-47244233.055392,0.000000,53.417385,8.667901,0.000000,127095903.044688,-11016346.199819,0.000000,2.132045,33.302020,0.000000,147589941.310388,-217649321.583042,0.000000,17.901437,13.084138,0.000000,403176091.034929,166123798.379668,0.000000,-6.644541,16.004796,0.000000
62185.0,28071940.551502,-38058426.654508,0.000000,43.420038,33.105746,0.000000,127218172.188894,3409079.555558,0.000000,-1.571062,33.412536,0.000000,155215898.138372,-211842569.761690,0.000000,17.399369,13.796240,0.000000,400242593.850621,173011465.820370,0.000000,-6.936118,15.881717,0.000000
62190.0,42659129.505952,-19727329.247342,0.000000,22.646190,50.050060,0.000000,125737690.378344,17791347.735583,0.000000,-5.279784,33.101476,0.000000,162619090.325394,-205731799.324361,0.000000,16.870179,14.491475,0.000000,397183590.096164,179844880.892521,0.000000,-7.225577,15.753633,0.000000
62195.0,46791807.829878,3425349.703985,0.000000,-3.939093,54.888841,0.000000,122662889.054989,31947840.603463,0.000000,-8.943697,32.367620,0.000000,169787880.771752,-199324500.477497,0.000000,16.314240,15.168898,0.000000,394000011.382069,186621888.268085,0.000000,-7.512841,15.620575,0.000000
62200.0,39404434.585057,25736790.883763,0.000000,-29.503951,46.251237,0.000000,118024120.672140,45696832.921429,0.000000,-12.511901,31.216360,0.000000,176710798.518543,-192628573.604834,0.000000,15.731948,15.827556,0.000000,390692821.859614,193340346.064764,0.000000,-7.797837,15.482575,0.000000
62205.0,22394668.617791,41781680.724213,0.000000,-47.553643,26.567472,0.000000,111873649.710948,58860386.039936,0.000000,-15.934023,29.659843,0.000000,183376549.753280,-185652332.762700,0.000000,15.123727,16.466487,0.000000,387263018.120830,199998126.174037,0.000000,-8.080487,15.339665,0.000000
62210.0,11890.266447,47852611.917443,0.000000,-53.953750,1.092481,0.000000,104285201.083785,71267267.118994,0.000000,-19.161257,27.716945,0.000000,189774029.582847,-178404509.222668,0.000000,14.490028,17.084721,0.000000,383711629.101237,206593114.592111,0.000000,-8.360719,15.191878,0.000000
62215.0,-22399544.857135,42792893.539539,0.000000,-47.801178,-23.942010,0.000000,95353056.960199,82755812.253182,0.000000,-22.147408,25.413039,0.000000,195892334.617953,-170894255.006379,0.000000,13.831334,17.681280,0.000000,380039715.985178,213123211.754063,0.000000,-8.638457,15.039249,0.000000
62220.0,-39758615.944051,28033598.600734,0.000000,-31.091044,-43.015758,0.000000,85190710.910790,93176649.960593,0.000000,-24.849890,22.779575,0.000000,201720776.411925,-163131146.352387,0.000000,13.148157,18.255178,0.000000,376248372.113554,219586332.871468,0.000000,-8.913627,14.881810,0.000000
62225.0,-48307910.184422,7045671.917653,0.000000,-7.786730,-52.309820,0.000000,73929106.617593,102395203.764775,0.000000,-27.230644,19.853483,0.000000,207248895.795144,-155125187.049577,0.000000,12.441047,18.805422,0.000000,372338722.893785,225980408.273779,0.000000,-9.186155,14.719598,0.000000
62230.0,-46252220.893332,-15492422.771856,0.000000,17.136334,-50.081001,0.000000,61714505.915225,110293899.513664,0.000000,-29.256933,16.676409,0.000000,212466478.144396,-146886811.566120,0.000000,11.710586,19.331012,0.000000,368311925.711792,232303383.753748,0.000000,-9.455966,14.552650,0.000000
62235.0,-34019928.692001,-34613881.397514,0.000000,38.479780,-36.740416,0.000000,48706046.291578,116774014.278109,0.000000,-30.901978,13.293825,0.000000,217363569.623911,-138426887.897074,0.000000,10.957400,19.830940,0.000000,364169169.845809,238553220.917150,0.000000,-9.722988,14.381001,0.000000
62240.0,-14203198.311491,-45993823.057507,0.000000,51.551690,-14.840429,0.000000,35073060.044030,121757118.388604,0.000000,-32.145420,9.754039,0.000000,221930494.431884,-129756720.047543,0.000000,10.182151,20.304196,0.000000,359911676.381782,244727897.537082,0.000000,-9.987147,14.204691,0.000000
62245.0,8838246.111221,-46849702.330361,0.000000,53.018555,11.081082,0.000000,20992235.209372,125186079.312695,0.000000,-32.973591,6.107164,0.000000,226157873.082566,-120888050.061943,0.000000,9.385549,20.749762,0.000000,355540698.130163,250825407.913095,0.000000,-10.248368,14.023757,0.000000
62250.0,29776437.905563,-36696297.770113,0.000000,41.896215,35.074876,0.000000,6644701.705807,127025614.358522,0.000000,-33.379593,2.404073,0.000000,230036641.749744,-111833059.503283,0.000000,8.568346,21.166621,0.000000,351057519.543827,256843763.235427,0.000000,-10.506580,13.838239,0.000000
62255.0,43517835.147094,-17707422.547520,0.000000,20.334848,51.054082,0.000000,-7786875.185945,127262397.271660,0.000000,-33.363184,-1.304621,0.000000,233558072.692264,-102604370.279561,0.000000,7.731345,21.553753,0.000000,346463456.636904,262780991.954563,0.000000,-10.761710,13.648177,0.000000
62260.0,46584145.659326,5613680.307085,0.000000,-6.455063,54.645291,0.000000,-22121117.438971,125904740.428595,0.000000,-32.930505,-4.969504,0.000000,236713795.776345,-93215044.707474,0.000000,6.875400,21.910138,0.000000,341759856.904242,268635140.156407,0.000000,-11.013683,13.453614,0.000000
62265.0,38184186.892692,27556443.232428,0.000000,-31.573578,44.829692,0.000000,-36180605.529607,122981888.497381,0.000000,-32.093661,-8.543212,0.000000,239495821.102500,-83678584.696689,0.000000,6.001419,22.234762,0.000000,336948099.241246,274404271.943277,0.000000,-11.262429,13.254590,0.000000
62270.0,20472220.376837,42799124.300824,0.000000,-48.672165,24.360563,0.000000,-49794342.543005,118542970.417241,0.000000,-30.870185,-11.981164,0.000000,241896562.737004,-74008929.930941,0.000000,5.110364,22.526613,0.000000,332029593.863830,280086469.820963,0.000000,-11.507873,13.051149,0.000000
62275.0,-2142840.373411,47847748.961375,0.000000,-53.899727,-1.334800,0.000000,-62799968.577555,112655663.971679,0.000000,-29.282423,-15.242155,0.000000,243908863.538802,-64220454.915492,0.000000,4.203257,22.784689,0.000000,327005782.228164,285679835.092102,0.000000,-11.749946,12.843335,0.000000
62280.0,-24286493.824593,41794552.733539,0.000000,-46.649547,-26.028619,0.000000,-75045696.599195,105404631.057455,0.000000,-27.356863,-18.288825,0.000000,245526021.062617,-54327964.753892,0.000000,3.281182,23.008000,0.000000,321878136.949967,291182488.256057,0.000000,-11.988573,12.631193,0.000000
62285.0,-40961938.442075,26288627.598311,0.000000,-29.141343,-44.327856,0.000000,-86391954.160276,96889782.237115,0.000000,-25.123450,-21.087983,0.000000,246741814.507537,-44346689.510842,0.000000,2.345287,23.195570,0.000000,316648161.722996,296592569.415549,0.000000,-12.223683,12.414769,0.000000
